chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr16	3348807	3355439	-	91151	TIGD7	167	2.64834085E-2	DAVIES_SUCCESS
chr16	3355432	3368576	+	7627	ZNF75A	210	4.70557067E-2	DAVIES_SUCCESS
chr16	3405888	3406924	+	4993	OR2C1	253	1.04065884E-1	DAVIES_SUCCESS
chr16	3421052	3422283	-	100463285	MTRNR2L4	259	9.9951721E-2	DAVIES_SUCCESS
chr16	3432084	3451025	-	54925	ZSCAN32	333	1.1977029E-1	DAVIES_SUCCESS
chr16	3451189	3459364	+	7727	ZNF174	281	2.29601235E-1	DAVIES_SUCCESS
chr16	3486109	3493490	-	146434	ZNF597	303	2.41709055E-1	DAVIES_SUCCESS
chr16	3493667	3536963	+	79903	NAA60	323	2.66816986E-2	DAVIES_SUCCESS
chr16	3543483	3545421	-	646174	C16orf90	221	1.14606071E-2	DAVIES_SUCCESS
chr16	3550944	3589051	+	23059	CLUAP1	274	1.05180804E-3	DAVIES_SUCCESS
chr16	3589035	3627392	-	197358	NLRC3	237	1.26592847E-3	DAVIES_SUCCESS
chr16	3631183	3661585	-	84464	SLX4	255	1.31197537E-3	DAVIES_SUCCESS
chr16	3702939	3708096	+	1773	DNASE1	196	7.28144763E-6	DAVIES_SUCCESS
chr16	3708037	3767598	-	10131	TRAP1	213	1.25615428E-6	DAVIES_SUCCESS
chr16	3775055	3930121	-	1387	CREBBP	211	2.58311105E-4	DAVIES_SUCCESS
chr16	4012649	4166186	-	115	ADCY9	735	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	4239374	4292081	-	6345	SRL	360	7.29631422E-4	DAVIES_SUCCESS
chr16	4295825	4303790	-	100507501	LOC100507501	249	1.26933037E-4	DAVIES_SUCCESS
chr16	4307186	4323001	-	7023	TFAP4	216	1.34463296E-4	DAVIES_SUCCESS
chr16	4382215	4389598	+	84662	GLIS2	131	5.60445821E-4	DAVIES_SUCCESS
chr16	4390251	4466962	-	100529144	CORO7-PAM16	210	7.41335753E-3	DAVIES_SUCCESS
chr16	4404542	4466962	-	79585	CORO7	181	1.9346895E-2	DAVIES_SUCCESS
chr16	4421848	4433529	+	114990	VASN	122	1.26971885E-2	DAVIES_SUCCESS
chr16	4475805	4506775	+	9093	DNAJA3	160	4.29277634E-2	DAVIES_SUCCESS
chr16	4511694	4524896	-	57407	NMRAL1	140	1.01409129E-1	DAVIES_SUCCESS
chr16	4524718	4560348	+	3163	HMOX2	172	1.36285622E-1	DAVIES_SUCCESS
chr16	4560676	4588816	-	29965	CDIP1	151	1.8844178E-1	DAVIES_SUCCESS
chr16	4606490	4650318	+	342346	C16orf96	202	4.8141377E-1	DAVIES_SUCCESS
chr16	4658883	4664927	-	124402	UBALD1	152	6.04422538E-1	DAVIES_SUCCESS
chr16	4674824	4740975	+	23295	MGRN1	251	3.37499648E-1	DAVIES_SUCCESS
chr16	4743693	4745860	+	84309	NUDT16L1	140	1.87787059E-1	DAVIES_SUCCESS
chr16	4746510	4784378	-	124401	ANKS3	234	1.59050012E-2	DAVIES_SUCCESS
chr16	4784288	4799397	+	146562	C16orf71	226	7.55264353E-4	DAVIES_SUCCESS
chr16	4800814	4817166	-	26048	ZNF500	231	7.48557398E-5	DAVIES_SUCCESS
chr16	4827614	4838522	-	124404	SEPT12	241	3.5466305E-7	DAVIES_SUCCESS
chr16	4838397	4846492	+	440335	LOC440335	237	1.14004176E-7	DAVIES_SUCCESS
chr16	4846962	4852951	-	79641	ROGDI	238	2.03957444E-8	DAVIES_SUCCESS
chr16	4853203	4897303	-	84656	GLYR1	348	3.45057316E-12	DAVIES_SUCCESS
chr16	4896665	4932363	+	29855	UBN1	350	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	4932507	4987136	-	5493	PPL	532	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	5008317	5069156	+	9717	SEC14L5	522	1.65765305E-4	DAVIES_SUCCESS
chr16	5074844	5083942	-	51172	NAGPA	277	8.05783735E-3	DAVIES_SUCCESS
chr16	5083702	5137380	+	56052	ALG1	446	5.85235452E-4	DAVIES_SUCCESS
chr16	5094122	5116146	-	146556	C16orf89	315	7.26854701E-4	DAVIES_SUCCESS
chr16	5134300	5147789	-	196483	FAM86A	377	3.36967203E-3	DAVIES_SUCCESS
chr16	8619501	8622226	-	283953	TMEM114	381	3.61104978E-2	DAVIES_SUCCESS
chr16	8715526	8740079	+	79091	METTL22	340	3.64261075E-1	DAVIES_SUCCESS
chr16	8768443	8878432	+	18	ABAT	736	3.8027826E-1	DAVIES_SUCCESS
chr16	8889036	8891505	-	25880	TMEM186	362	2.38831045E-1	DAVIES_SUCCESS
chr16	8891669	8943194	+	5373	PMM2	497	1.8941331E-1	DAVIES_SUCCESS
chr16	8946798	8962869	-	23589	CARHSP1	310	1.74522481E-1	DAVIES_SUCCESS
chr16	8985950	9057341	-	7874	USP7	430	2.50389084E-1	DAVIES_SUCCESS
chr16	9185536	9213555	+	29035	C16orf72	368	5.98313193E-7	DAVIES_SUCCESS
chr16	9328773	9328803	+	100422920	MIR548X	308	4.3991332E-7	DAVIES_SUCCESS
chr16	9847264	10276611	-	2903	GRIN2A	1709	5.68492656E-6	DAVIES_SUCCESS
chr16	10479911	10577495	+	80063	ATF7IP2	452	6.98834147E-1	DAVIES_SUCCESS
chr16	10622278	10674539	-	2013	EMP2	487	3.38015843E-2	DAVIES_SUCCESS
chr16	10721360	10788802	-	146279	TEKT5	708	4.73011978E-2	DAVIES_SUCCESS
chr16	10837697	10863208	+	4682	NUBP1	305	2.08506117E-1	DAVIES_SUCCESS
chr16	10855082	10912621	-	780776	TVP23A	339	5.5942287E-2	DAVIES_SUCCESS
chr16	10971054	11018840	+	4261	CIITA	332	1.81556654E-3	DAVIES_SUCCESS
chr16	11022747	11036257	-	28955	DEXI	255	2.51196108E-2	DAVIES_SUCCESS
chr16	11038344	11276046	+	23274	CLEC16A	829	4.64577042E-1	DAVIES_SUCCESS
chr16	11343505	11445617	+	116028	RMI2	781	3.1486168E-1	DAVIES_SUCCESS
chr16	11348273	11350039	-	8651	SOCS1	312	1.8543981E-1	DAVIES_SUCCESS
chr16	11361713	11363160	-	7142	TNP2	327	2.27893872E-1	DAVIES_SUCCESS
chr16	11367143	11367452	-	58531	PRM3	332	2.3090806E-1	DAVIES_SUCCESS
chr16	11369492	11370337	-	5620	PRM2	335	2.46605885E-1	DAVIES_SUCCESS
chr16	11374692	11375192	-	5619	PRM1	330	2.61156437E-1	DAVIES_SUCCESS
chr16	11641577	11681322	-	9516	LITAF	515	5.836812E-2	DAVIES_SUCCESS
chr16	11762288	11773015	+	8303	SNN	247	1.278799E-1	DAVIES_SUCCESS
chr16	11772942	11836648	-	51061	TXNDC11	360	2.00909065E-2	DAVIES_SUCCESS
chr16	11844441	11891114	-	29066	ZC3H7A	326	1.89739545E-4	DAVIES_SUCCESS
chr16	11913691	11922689	-	400500	BCAR4	229	3.20752169E-5	DAVIES_SUCCESS
chr16	11928054	11945442	-	26156	RSL1D1	235	1.5570046E-4	DAVIES_SUCCESS
chr16	11961984	12010519	-	2935	GSPT1	220	4.12040062E-3	DAVIES_SUCCESS
chr16	12058963	12061925	+	608	TNFRSF17	202	5.48682235E-4	DAVIES_SUCCESS
chr16	12070601	12668146	+	92017	SNX29	2214	5.30586144E-5	DAVIES_SUCCESS
chr16	12753655	12897744	-	55313	CPPED1	756	1.85487517E-1	DAVIES_SUCCESS
chr16	12814177	12814228	+	100616195	MIR4718	210	6.12343582E-2	DAVIES_SUCCESS
chr16	12995476	13334273	+	729993	SHISA9	1224	6.20129523E-4	DAVIES_SUCCESS
chr16	14014013	14046205	+	2072	ERCC4	311	8.73818822E-1	DAVIES_SUCCESS
chr16	14165195	14360630	+	57496	MKL2	401	1.75175648E-3	DAVIES_SUCCESS
chr16	14397823	14397906	+	574455	MIR193B	168	9.90710713E-4	DAVIES_SUCCESS
chr16	14403141	14403228	+	100126355	MIR365A	176	2.02656868E-3	DAVIES_SUCCESS
chr16	14529556	14724128	-	5073	PARN	209	4.38203988E-2	DAVIES_SUCCESS
chr16	14726667	14763093	+	51283	BFAR	56	4.21250412E-3	DAVIES_SUCCESS
chr16	14766404	14788526	-	8399	PLA2G10	38	1.56705342E-2	DAVIES_SUCCESS
chr16	14805545	14859315	+	642778	LOC642778	19	4.34668523E-2	DAVIES_SUCCESS
chr16	14916288	14918559	-	730013	ABCC6P2	1	3.378E-4	NOT_RUN
chr16	14927642	14990014	+	23420	NOMO1	2	4.64965807E-6	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	15021063	15045931	+	9284	NPIP	12	3.77266136E-3	DAVIES_SUCCESS
chr16	15068598	15233196	+	23042	PDXDC1	121	2.72137018E-7	DAVIES_SUCCESS
chr16	15131709	15149936	-	123803	NTAN1	98	2.95162696E-7	DAVIES_SUCCESS
chr16	15153878	15188158	-	54700	RRN3	101	2.09262504E-7	DAVIES_SUCCESS
chr16	15248706	15248859	-	100500852	MIR3180-4	17	9.44492049E-5	DAVIES_SUCCESS
chr16	15457480	15472151	-	100288332	LOC100288332	92	3.32358182E-3	DAVIES_SUCCESS
chr16	15489610	15503543	+	255027	MPV17L	124	1.35675827E-2	DAVIES_SUCCESS
chr16	15528324	15682116	+	89927	C16orf45	297	4.0607676E-4	DAVIES_SUCCESS
chr16	15688225	15737023	-	9665	KIAA0430	144	8.35691522E-4	DAVIES_SUCCESS
chr16	15737123	15820208	+	54820	NDE1	204	2.14587691E-3	DAVIES_SUCCESS
chr16	15737150	15737229	+	619553	MIR484	100	1.32239035E-3	DAVIES_SUCCESS
chr16	15796991	15950887	-	4629	MYH11	669	2.23357772E-2	DAVIES_SUCCESS
chr16	15959576	15982447	-	123811	FOPNL	431	1.16668841E-1	DAVIES_SUCCESS
chr16	16043433	16236930	+	4363	ABCC1	762	1.08098297E-4	DAVIES_SUCCESS
chr16	16243421	16317328	-	368	ABCC6	268	1.54746099E-1	DAVIES_SUCCESS
chr16	16326388	16388668	+	408050	NOMO3	83	7.08219546E-1	DAVIES_SUCCESS
chr16	16394015	16394099	+	100422886	MIR3179-2	3	3.4869675E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	16414508	16444465	+	339044	PKD1P1	1	7.715E-1	NOT_RUN
chr16	17196180	17564738	-	64131	XYLT1	959	9.45204568E-3	DAVIES_SUCCESS
chr16	18511181	18573434	-	283820	NOMO2	9	7.99214E-3	DAVIES_SUCCESS
chr16	18582569	18609607	+	653190	ABCC6P1	10	6.30094105E-3	DAVIES_SUCCESS
chr16	18794276	18801656	-	6210	RPS15A	116	2.39902016E-2	DAVIES_SUCCESS
chr16	18802990	18812857	-	23204	ARL6IP1	143	2.60979743E-2	DAVIES_SUCCESS
chr16	18816174	18937726	-	23049	SMG1	378	3.96742134E-2	DAVIES_SUCCESS
chr16	18995255	19075262	+	79905	TMC7	276	4.52555218E-1	DAVIES_SUCCESS
chr16	19078916	19091417	+	10229	COQ7	125	2.44959764E-1	DAVIES_SUCCESS
chr16	19125253	19132952	+	162073	ITPRIPL2	128	2.25348471E-1	DAVIES_SUCCESS
chr16	19179637	19278554	+	51760	SYT17	381	6.22782128E-4	DAVIES_SUCCESS
chr16	19297104	19322269	+	728276	CLEC19A	392	4.8105003E-2	DAVIES_SUCCESS
chr16	19421860	19510434	+	79838	TMC5	466	1.94078102E-3	DAVIES_SUCCESS
chr16	19513014	19533450	-	51573	GDE1	274	5.9286712E-4	DAVIES_SUCCESS
chr16	19535178	19564728	+	9738	CCP110	308	2.08108874E-4	DAVIES_SUCCESS
chr16	19566736	19712485	+	57020	C16orf62	488	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	19717673	19729492	-	400506	KNOP1	187	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	19727777	19868859	+	124152	IQCK	366	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	19869819	19896832	-	51704	GPRC5B	196	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	20043042	20085100	-	124274	GPR139	307	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	20321810	20338835	-	2813	GP2	151	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	20344372	20364037	-	7369	UMOD	201	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	20370491	20416033	-	204474	PDILT	290	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	20420855	20452281	+	54988	ACSM5	272	8.44371518E-8	DAVIES_SUCCESS
chr16	20462858	20498991	+	123876	ACSM2A	238	5.86324205E-1	DAVIES_SUCCESS
chr16	20548082	20587695	-	348158	ACSM2B	249	7.58925987E-1	DAVIES_SUCCESS
chr16	20634558	20709066	-	116285	ACSM1	367	2.92117014E-1	DAVIES_SUCCESS
chr16	20744985	20753199	-	55623	THUMPD1	186	1.27574378E-1	DAVIES_SUCCESS
chr16	20775311	20808479	+	6296	ACSM3	183	9.20190935E-2	DAVIES_SUCCESS
chr16	20791514	20911561	-	112479	ERI2	286	7.67237118E-2	DAVIES_SUCCESS
chr16	20817766	20860990	+	81691	LOC81691	170	1.14785244E-1	DAVIES_SUCCESS
chr16	20869395	20911561	-	123879	DCUN1D3	165	6.82245854E-2	DAVIES_SUCCESS
chr16	20911556	20936328	+	57149	LYRM1	183	2.75580154E-2	DAVIES_SUCCESS
chr16	20944475	21170762	-	55567	DNAH3	581	3.45192622E-4	DAVIES_SUCCESS
chr16	21169911	21191937	+	57146	TMEM159	269	3.28143855E-3	DAVIES_SUCCESS
chr16	21208772	21223067	-	7783	ZP2	228	1.54790198E-3	DAVIES_SUCCESS
chr16	21245015	21263750	+	257629	ANKS4B	221	3.23371566E-2	DAVIES_SUCCESS
chr16	21250194	21314404	-	1428	CRYM	224	8.94329921E-2	DAVIES_SUCCESS
chr16	21312169	21329912	+	400508	CRYM-AS1	98	5.52787132E-1	DAVIES_SUCCESS
chr16	21360683	21397254	+	100652781	SNX29P1	28	8.7772567E-1	DAVIES_SUCCESS
chr16	21413454	21458484	-	23117	NPIPL3	9	9.86548159E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	21415197	21531765	-	100271836	LOC100271836	17	9.61153278E-1	DAVIES_SUCCESS
chr16	21529229	21531765	-	387254	SLC7A5P2	8	7.52242582E-1	DAVIES_SUCCESS
chr16	21610855	21668792	+	51108	METTL9	71	2.44352446E-1	DAVIES_SUCCESS
chr16	21652604	21663987	-	10261	IGSF6	61	2.3803121E-1	DAVIES_SUCCESS
chr16	21689834	21772050	+	146183	OTOA	105	3.42728765E-1	DAVIES_SUCCESS
chr16	21807950	21831731	-	730092	RRN3P1	17	1.66678185E-1	DAVIES_SUCCESS
chr16	21964608	21994668	+	7385	UQCRC2	56	4.78944245E-1	DAVIES_SUCCESS
chr16	21995185	22012431	-	255762	PDZD9	69	4.14208422E-1	DAVIES_SUCCESS
chr16	22019455	22098852	+	730094	C16orf52	113	1.81644418E-1	DAVIES_SUCCESS
chr16	22103862	22168287	+	146177	VWA3A	136	1.23067395E-1	DAVIES_SUCCESS
chr16	22217591	22300066	+	29904	EEF2K	193	8.42375268E-2	DAVIES_SUCCESS
chr16	22308695	22346424	+	55718	POLR3E	75	4.3149356E-1	DAVIES_SUCCESS
chr16	22357256	22385938	-	1039	CDR2	40	5.80149775E-1	DAVIES_SUCCESS
chr16	22430866	22449036	-	100131998	RRN3P3	22	6.98849045E-1	DAVIES_SUCCESS
chr16	22448328	22503541	+	641298	SMG1P1	12	7.34116473E-1	DAVIES_SUCCESS
chr16	22557018	22588186	+	653786	LOC653786	1	9.055E-1	NOT_RUN
chr16	22729602	22803363	-	100500895	MIR548AA2	309	5.90092073E-1	DAVIES_SUCCESS
chr16	22825859	22927659	+	9956	HS3ST2	461	5.25102021E-1	DAVIES_SUCCESS
chr16	23072727	23160591	-	57478	USP31	368	5.0564651E-2	DAVIES_SUCCESS
chr16	23194039	23228200	+	6340	SCNN1G	328	3.4041484E-2	DAVIES_SUCCESS
chr16	23313590	23392620	+	6338	SCNN1B	262	6.62495617E-1	DAVIES_SUCCESS
chr16	23399813	23464512	-	91949	COG7	188	7.38399897E-1	DAVIES_SUCCESS
chr16	23474862	23521815	-	23062	GGA2	135	6.9812914E-1	DAVIES_SUCCESS
chr16	23533333	23568696	-	124454	EARS2	157	8.56490577E-1	DAVIES_SUCCESS
chr16	23568861	23585710	+	56061	UBFD1	148	7.80585455E-1	DAVIES_SUCCESS
chr16	23592334	23607639	-	4706	NDUFAB1	134	6.34664878E-1	DAVIES_SUCCESS
chr16	23614482	23652678	-	79728	PALB2	141	3.73423171E-1	DAVIES_SUCCESS
chr16	23652686	23685068	+	84516	DCTN5	166	2.91777801E-1	DAVIES_SUCCESS
chr16	23690200	23701688	+	5347	PLK1	137	7.05479685E-2	DAVIES_SUCCESS
chr16	23701625	23724821	-	10595	ERN2	155	7.77643335E-4	DAVIES_SUCCESS
chr16	23765947	23770256	+	63928	CHP2	209	1.59874203E-6	DAVIES_SUCCESS
chr16	23847299	24231932	+	5579	PRKCB	1074	1.87446041E-7	DAVIES_SUCCESS
chr16	24266873	24373737	+	10368	CACNG3	492	2.51441587E-3	DAVIES_SUCCESS
chr16	24549013	24584183	+	5930	RBBP6	379	7.71575719E-8	DAVIES_SUCCESS
chr16	24741048	24837547	+	27327	TNRC6A	343	2.150502E-12	DAVIES_SUCCESS
chr16	24857183	24922949	+	115584	SLC5A11	281	6.70910971E-9	DAVIES_SUCCESS
chr16	24930711	25026675	-	55114	ARHGAP17	389	1.06858786E-2	DAVIES_SUCCESS
chr16	25043061	25044098	+	554206	LOC554206	231	5.58160361E-2	DAVIES_SUCCESS
chr16	25123046	25189551	+	51451	LCMT1	283	1.23859191E-1	DAVIES_SUCCESS
chr16	25151891	25160353	-	100506655	LOC100506655	175	1.11756378E-1	DAVIES_SUCCESS
chr16	25228284	25240253	+	343	AQP8	237	9.43037989E-4	DAVIES_SUCCESS
chr16	25247321	25268855	-	342357	ZKSCAN2	321	3.43175386E-3	DAVIES_SUCCESS
chr16	25703346	26149009	+	9951	HS3ST4	1447	8.0657959E-4	DAVIES_SUCCESS
chr16	27078218	27080487	+	162083	C16orf82	278	7.63092438E-1	DAVIES_SUCCESS
chr16	27214806	27233089	+	79831	KDM8	266	6.77093775E-2	DAVIES_SUCCESS
chr16	27236314	27280113	-	197370	NSMCE1	204	1.28211437E-1	DAVIES_SUCCESS
chr16	27279525	27301789	+	400512	FLJ21408	172	1.63661715E-1	DAVIES_SUCCESS
chr16	27325229	27376099	+	3566	IL4R	315	1.63918806E-1	DAVIES_SUCCESS
chr16	27413482	27463363	+	50615	IL21R	302	1.44006987E-1	DAVIES_SUCCESS
chr16	27458990	27464714	-	283888	IL21R-AS1	169	2.62731591E-1	DAVIES_SUCCESS
chr16	27471933	27561251	-	2975	GTF3C1	205	2.26852699E-1	DAVIES_SUCCESS
chr16	27561467	27791692	+	23247	KIAA0556	371	1.33510629E-1	DAVIES_SUCCESS
chr16	27798849	28074830	-	146395	GSG1L	806	5.38855491E-5	DAVIES_SUCCESS
chr16	28109297	28223239	-	23214	XPO6	277	1.8871958E-1	DAVIES_SUCCESS
chr16	28303839	28335170	+	388228	SBK1	101	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28390899	28747053	+	8663	EIF3C	232	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28477973	28503623	-	1201	CLN3	76	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28505969	28510291	+	55911	APOBR	86	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28510682	28518155	-	246778	IL27	97	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28548661	28550495	-	26471	NUPR1	128	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28565248	28603111	+	112869	CCDC101	194	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28603263	28608391	-	6799	SULT1A2	151	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28616907	28634907	-	6817	SULT1A1	133	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28834368	28848558	+	11273	ATXN2L	104	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28853731	28857729	-	7284	TUFM	110	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28855239	28855328	-	100616256	MIR4721	109	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28858009	28885534	+	25970	SH2B1	131	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28889808	28915830	+	487	ATP2A1	121	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28890277	28891242	-	100289092	LOC100289092	105	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28915741	28936532	-	79874	RABEP2	104	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28943259	28950668	+	930	CD19	81	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28962127	28977767	+	84901	NFATC2IP	99	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28969903	28969982	+	100616487	MIR4517	82	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28986095	28996838	+	83985	SPNS1	98	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	28995525	29002104	+	27040	LAT	91	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29086162	29128038	+	653390	RRN3P2	221	1.54258661E-1	DAVIES_SUCCESS
chr16	29302827	29418349	+	440352	SNX29P2	237	8.33866755E-3	DAVIES_SUCCESS
chr16	29454225	30282198	-	440354	LOC440354	533	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29460665	30200575	+	606724	LOC606724	527	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29465821	30208887	+	548593	SLX1A	526	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29465870	30215650	+	100526831	SLX1B-SULT1A4	526	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29471206	29476301	+	6818	SULT1A3	3	1.03507473E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr16	29476288	30218248	-	613038	LOC613038	525	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29624423	29625038	-	81893	SLC7A5P1	63	9.90042116E-4	DAVIES_SUCCESS
chr16	29674270	29681823	+	6693	SPN	105	9.70293124E-5	DAVIES_SUCCESS
chr16	29690440	29709314	+	23475	QPRT	147	6.57631309E-4	DAVIES_SUCCESS
chr16	29753785	29757340	-	283897	C16orf54	86	6.96642484E-3	DAVIES_SUCCESS
chr16	29789560	29792969	+	653808	ZG16	72	1.05050853E-7	DAVIES_SUCCESS
chr16	29802033	29816706	+	3835	KIF22	68	9.57078861E-12	DAVIES_SUCCESS
chr16	29817416	29822504	+	4150	MAZ	53	5.52535795E-12	DAVIES_SUCCESS
chr16	29823408	29827202	+	112476	PRRT2	54	2.78388423E-12	DAVIES_SUCCESS
chr16	29827527	29833816	+	79447	PAGR1	62	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29831714	29859360	+	9961	MVP	73	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29869677	29874578	-	10423	CDIPT	80	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29875003	29879374	+	440356	CDIPT-AS1	84	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29882479	29910585	-	26470	SEZ6L2	107	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29912146	29930953	+	253982	ASPHD1	96	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29917656	29937545	-	253980	KCTD13	102	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29952205	29984373	+	124446	TMEM219	141	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	29985187	30003582	+	9344	TAOK2	128	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30003641	30007417	-	8479	HIRIP3	121	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30007530	30017112	+	283899	INO80E	126	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30016834	30024843	-	8448	DOC2A	119	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30034654	30036023	+	146378	C16orf92	110	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30035747	30042186	-	83723	FAM57B	113	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30064410	30081741	+	226	ALDOA	112	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30087349	30096695	+	5531	PPP4C	91	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30097114	30103208	-	6911	TBX6	85	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30103634	30107537	-	83719	YPEL3	79	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30116130	30124878	-	79153	GDPD3	85	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30125425	30134630	-	5595	MAPK3	86	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30194730	30200397	+	11151	CORO1A	42	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30210548	30215650	+	445329	SULT1A4	31	1.16129328E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr16	30234349	30257122	-	613037	LOC613037	10	3.16413562E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr16	30278913	30346695	-	595101	LOC595101	39	4.1178172E-12	DAVIES_SUCCESS
chr16	30362086	30366682	-	10421	CD2BP2	55	1.63786096E-10	DAVIES_SUCCESS
chr16	30368421	30381522	-	26000	TBC1D10B	63	1.83000282E-10	DAVIES_SUCCESS
chr16	30386122	30389310	+	29895	MYLPF	65	2.43766473E-8	DAVIES_SUCCESS
chr16	30389453	30394171	-	1731	SEPT1	66	2.2506391E-8	DAVIES_SUCCESS
chr16	30389632	30411429	+	197407	ZNF48	77	5.84788495E-9	DAVIES_SUCCESS
chr16	30418734	30440920	+	51333	ZNF771	95	2.0300206E-11	DAVIES_SUCCESS
chr16	30435018	30441373	-	79077	DCTPP1	87	1.51576529E-11	DAVIES_SUCCESS
chr16	30454951	30457224	-	22928	SEPHS2	97	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30483982	30534506	+	3683	ITGAL	142	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30515239	30515322	+	100616405	MIR4518	114	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30535321	30546219	-	79724	ZNF768	100	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30542778	30546194	-	65988	ZNF747	92	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr16	30565084	30569642	-	92595	ZNF764	59	1.04694031E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
