chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr20	44509847	44513905	+	90204	ZSWIM1	52	7.59681651E-10	DAVIES_SUCCESS
chr20	44515129	44516238	-	128497	SPATA25	54	8.08791478E-10	DAVIES_SUCCESS
chr20	44517110	44519926	-	140825	NEURL2	54	8.08791478E-10	DAVIES_SUCCESS
chr20	44519590	44527458	+	5476	CTSA	57	9.1662955E-10	DAVIES_SUCCESS
chr20	44527258	44541003	-	5360	PLTP	72	1.44455581E-9	DAVIES_SUCCESS
chr20	44563316	44576662	+	63935	PCIF1	71	1.07108218E-6	DAVIES_SUCCESS
chr20	44577291	44600833	-	63925	ZNF335	79	1.59237604E-3	DAVIES_SUCCESS
chr20	44637546	44645200	+	4318	MMP9	63	3.79324682E-4	DAVIES_SUCCESS
chr20	44650328	44688789	+	57468	SLC12A5	80	2.1426266E-6	DAVIES_SUCCESS
chr20	44689625	44718580	-	57727	NCOA5	93	3.00684024E-7	DAVIES_SUCCESS
chr20	44746905	44758384	+	958	CD40	103	4.72474911E-7	DAVIES_SUCCESS
chr20	44802371	44937137	-	64405	CDH22	160	8.338219E-12	DAVIES_SUCCESS
chr20	44978176	44993064	-	51006	SLC35C2	54	3.66772941E-1	DAVIES_SUCCESS
chr20	44994689	45061704	-	63916	ELMO2	105	3.22204567E-1	DAVIES_SUCCESS
chr20	45085131	45086282	-	100130934	ZNF663	79	2.80893463E-1	DAVIES_SUCCESS
chr20	45092298	45093931	-	7686	MKRN7P	81	2.90750232E-1	DAVIES_SUCCESS
chr20	45128268	45142198	-	55713	ZNF334	116	5.38648776E-1	DAVIES_SUCCESS
chr20	45169669	45179213	-	128506	OCSTAMP	118	9.02180961E-1	DAVIES_SUCCESS
chr20	45186461	45313124	-	64849	SLC13A3	205	3.23906313E-1	DAVIES_SUCCESS
chr20	45313003	45318276	-	112858	TP53RK	64	1.47763752E-2	DAVIES_SUCCESS
chr20	45338278	45364985	+	81031	SLC2A10	94	4.21751579E-3	DAVIES_SUCCESS
chr20	45523262	45817492	+	2139	EYA2	420	7.03740013E-8	DAVIES_SUCCESS
chr20	45795608	45795700	+	100500814	MIR3616	87	6.77447368E-2	DAVIES_SUCCESS
chr20	45838380	45985474	-	23613	ZMYND8	126	3.85747052E-4	DAVIES_SUCCESS
chr20	45947245	45949498	+	100131496	LOC100131496	37	5.04318787E-5	DAVIES_SUCCESS
chr20	46130600	46285621	+	8202	NCOA3	176	3.19249816E-5	DAVIES_SUCCESS
chr20	46286149	46415360	-	55959	SULF2	210	6.75227792E-6	DAVIES_SUCCESS
chr20	46988653	46999381	+	284749	LINC00494	129	1.81067676E-2	DAVIES_SUCCESS
chr20	47240792	47444420	-	57580	PREX1	351	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	47538274	47653230	+	10564	ARFGEF2	179	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	47662782	47713497	+	1434	CSE1L	107	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	47729875	47805288	-	6780	STAU1	108	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	47835831	47860614	+	55661	DDX27	75	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	47862438	47894756	-	57169	ZNFX1	86	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	47894714	47905795	+	441951	ZFAS1	80	9.65894031E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr20	47895481	47895560	+	26765	SNORD12C	71	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	47896849	47896952	+	100113393	SNORD12B	71	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	47897219	47897309	+	692057	SNORD12	70	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	47988504	48100490	-	3745	KCNB1	178	9.13936993E-9	DAVIES_SUCCESS
chr20	48120410	48184707	-	5740	PTGIS	109	8.60725039E-5	DAVIES_SUCCESS
chr20	48249482	48330421	-	9334	B4GALT5	131	2.98131682E-4	DAVIES_SUCCESS
chr20	48429249	48508779	+	23315	SLC9A8	133	1.81828563E-9	DAVIES_SUCCESS
chr20	48519928	48532080	-	9825	SPATA2	61	1.6248879E-6	DAVIES_SUCCESS
chr20	48552913	48570422	+	55905	RNF114	58	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	48599512	48605420	+	6615	SNAI1	60	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	48657243	48658166	-	100887755	LINC00651	53	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	48697660	48770335	-	387522	TMEM189-UBE2V1	67	6.51604339E-3	DAVIES_SUCCESS
chr20	48740273	48770335	-	387521	TMEM189	49	1.49170546E-1	DAVIES_SUCCESS
chr20	48807119	48809227	+	1051	CEBPB	41	3.22152258E-8	DAVIES_SUCCESS
chr20	48909256	48931456	+	284751	LOC284751	134	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	49126890	49201086	+	5770	PTPN1	112	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	49202322	49202416	+	693230	MIR645	48	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	49202646	49307916	-	140876	FAM65C	133	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	49348080	49370278	+	84612	PARD6B	75	1.2555204E-4	DAVIES_SUCCESS
chr20	49411466	49493714	+	55653	BCAS4	102	6.0273127E-2	DAVIES_SUCCESS
chr20	49506882	49547527	-	23394	ADNP	77	3.65609561E-1	DAVIES_SUCCESS
chr20	49551404	49575060	-	8813	DPM1	66	3.83836894E-1	DAVIES_SUCCESS
chr20	49575350	49578399	+	27304	MOCS3	52	4.29631052E-1	DAVIES_SUCCESS
chr20	49620192	49639675	-	3755	KCNG1	71	4.48590995E-1	DAVIES_SUCCESS
chr20	50003493	50179370	-	4773	NFATC2	239	1.15383592E-10	DAVIES_SUCCESS
chr20	50069441	50069514	-	100422889	MIR3194	76	1.16579912E-3	DAVIES_SUCCESS
chr20	50213313	50384908	-	10079	ATP9A	245	2.47993848E-11	DAVIES_SUCCESS
chr20	50400582	50419048	-	57167	SALL4	82	1.35899534E-4	DAVIES_SUCCESS
chr20	50700549	50808524	-	55734	ZFP64	203	9.61485336E-7	DAVIES_SUCCESS
chr20	51588945	52111869	+	128553	TSHZ2	603	3.67152217E-3	DAVIES_SUCCESS
chr20	52183609	52210801	-	7764	ZNF217	63	2.52589677E-1	DAVIES_SUCCESS
chr20	52491039	52492248	-	391257	SUMO1P1	61	3.30689783E-2	DAVIES_SUCCESS
chr20	52560078	52687304	-	8537	BCAS1	333	8.13919226E-4	DAVIES_SUCCESS
chr20	52684946	52685024	-	100616225	MIR4756	182	1.95368642E-3	DAVIES_SUCCESS
chr20	52769987	52790516	-	1591	CYP24A1	159	3.73384811E-1	DAVIES_SUCCESS
chr20	52824501	52836492	+	5203	PFDN4	99	8.65618082E-2	DAVIES_SUCCESS
chr20	53092265	53267710	+	55816	DOK5	278	8.32339113E-1	DAVIES_SUCCESS
chr20	54572412	54580528	-	140689	CBLN4	61	9.23656849E-2	DAVIES_SUCCESS
chr20	54823787	54824871	+	4159	MC3R	129	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	54933982	54943718	+	116151	FAM210B	80	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	54944444	54967351	-	6790	AURKA	85	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	54967426	54979582	+	1477	CSTF1	84	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	54987167	55034396	+	57091	CASS4	132	8.3652734E-6	DAVIES_SUCCESS
chr20	55043646	55093942	+	51507	RTFDC1	124	2.76181688E-2	DAVIES_SUCCESS
chr20	55066547	55100981	-	140687	GCNT7	121	3.49869153E-2	DAVIES_SUCCESS
chr20	55099784	55111574	+	388799	FAM209B	80	1.80582037E-2	DAVIES_SUCCESS
chr20	55204357	55214338	+	7022	TFAP2C	46	1.7949215E-1	DAVIES_SUCCESS
chr20	55743808	55841707	-	655	BMP7	183	9.15575621E-2	DAVIES_SUCCESS
chr20	55896557	55896647	-	100422883	MIR4325	19	3.34210863E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr20	55904830	55919049	+	23626	SPO11	24	3.15162909E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr20	55913212	55998278	+	100616458	MIR5095	124	3.98231233E-1	DAVIES_SUCCESS
chr20	55926144	55953519	+	8480	RAE1	54	3.12517824E-1	DAVIES_SUCCESS
chr20	55933495	55934878	-	100462983	MTRNR2L3	30	4.01368004E-1	DAVIES_SUCCESS
chr20	55966453	55984386	+	55544	RBM38	84	2.90710765E-1	DAVIES_SUCCESS
chr20	56063878	56100708	-	140690	CTCFL	212	2.36075136E-1	DAVIES_SUCCESS
chr20	56136136	56141513	+	5105	PCK1	131	1.14341211E-1	DAVIES_SUCCESS
chr20	56178901	56195632	-	81030	ZBP1	100	2.23368036E-1	DAVIES_SUCCESS
chr20	56223447	56286592	-	56937	PMEPA1	133	3.91826518E-1	DAVIES_SUCCESS
chr20	56470449	56470500	+	100616353	MIR4532	177	5.86399645E-2	DAVIES_SUCCESS
chr20	56725982	56736183	+	128602	C20orf85	64	6.89909998E-5	DAVIES_SUCCESS
chr20	56806187	56884495	-	55370	PPP4R1L	154	1.94987783E-3	DAVIES_SUCCESS
chr20	56884770	56942563	+	57403	RAB22A	135	3.89493822E-5	DAVIES_SUCCESS
chr20	56964174	57026156	+	9217	VAPB	135	1.43612935E-8	DAVIES_SUCCESS
chr20	57034425	57089949	-	164284	APCDD1L	129	3.75352695E-5	DAVIES_SUCCESS
chr20	57090434	57194948	+	149773	APCDD1L-AS1	206	3.06662627E-1	DAVIES_SUCCESS
chr20	57226308	57254582	+	8675	STX16	104	1.85405027E-3	DAVIES_SUCCESS
chr20	57264186	57291367	+	79716	NPEPL1	77	3.1281932E-3	DAVIES_SUCCESS
chr20	57392669	57392749	-	407022	MIR296	77	3.1172511E-4	DAVIES_SUCCESS
chr20	57393280	57393368	-	100126296	MIR298	78	2.92597847E-4	DAVIES_SUCCESS
chr20	57393972	57425958	-	149775	GNAS-AS1	93	7.69922459E-10	DAVIES_SUCCESS
chr20	57414794	57486250	+	2778	GNAS	96	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	57556262	57570188	+	51497	NELFCD	57	3.83582055E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr20	57570241	57582309	-	1522	CTSZ	58	1.43551837E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr20	57594308	57601709	+	81027	TUBB1	61	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	57603732	57617901	-	100533975	SLMO2-ATP5E	63	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	57608199	57617901	-	51012	SLMO2	62	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	57766074	57834167	+	128611	ZNF831	94	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	57875498	57901047	+	1908	EDN3	81	1.42611676E-2	DAVIES_SUCCESS
chr20	58152563	58422766	+	116154	PHACTR3	300	3.78953128E-2	DAVIES_SUCCESS
chr20	58201518	58203344	-	100506384	LOC100506384	88	3.65864983E-1	DAVIES_SUCCESS
chr20	58438617	58507209	-	10388	SYCP2	17	8.10505339E-2	DAVIES_SUCCESS
chr20	58508818	58523702	+	63939	FAM217B	17	1.12963307E-1	DAVIES_SUCCESS
chr20	58511886	58515352	-	5509	PPP1R3D	15	1.21116563E-1	DAVIES_SUCCESS
chr20	58533470	58608829	+	60437	CDH26	92	4.47061801E-1	DAVIES_SUCCESS
chr20	58630979	58648008	+	284756	C20orf197	140	1.94377772E-1	DAVIES_SUCCESS
chr20	58713547	59228978	+	284757	LOC284757	717	2.78429943E-3	DAVIES_SUCCESS
chr20	59053168	59053239	+	100616362	MIR4533	134	5.46172242E-3	DAVIES_SUCCESS
chr20	59827481	60515673	+	1002	CDH4	832	3.15107422E-5	DAVIES_SUCCESS
chr20	60528601	60528718	-	100302168	MIR1257	74	6.17805089E-7	DAVIES_SUCCESS
chr20	60549853	60640866	-	6874	TAF4	109	4.28956785E-8	DAVIES_SUCCESS
chr20	60697516	60710434	+	149986	LSM14B	62	9.12972607E-1	DAVIES_SUCCESS
chr20	60711782	60718514	-	5688	PSMA7	71	4.29168797E-1	DAVIES_SUCCESS
chr20	60718821	60757566	+	26039	SS18L1	95	6.14777288E-2	DAVIES_SUCCESS
chr20	60758080	60777810	+	26164	MTG2	90	3.24873739E-2	DAVIES_SUCCESS
chr20	60790016	60795323	-	11255	HRH3	83	5.01950374E-3	DAVIES_SUCCESS
chr20	60813579	60871269	+	9885	OSBPL2	107	6.9866191E-6	DAVIES_SUCCESS
chr20	60878026	60883918	+	11047	ADRM1	70	1.5221963E-7	DAVIES_SUCCESS
chr20	60884120	60942368	-	3911	LAMA5	112	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	60907542	60907613	-	100616340	MIR4758	57	5.26245714E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr20	60962120	60963576	+	6227	RPS21	79	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	60963685	60982339	-	81928	CABLES2	103	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	60985292	61002629	-	140893	RBBP8NL	103	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	61038552	61051026	-	140628	GATA5	66	8.62079321E-8	DAVIES_SUCCESS
chr20	61141437	61148768	-	253868	C20orf166-AS1	21	5.72323521E-2	DAVIES_SUCCESS
chr20	61147659	61167971	+	128826	C20orf166	21	5.72323521E-2	DAVIES_SUCCESS
chr20	61151512	61151583	+	406904	MIR1-1	21	5.72323521E-2	DAVIES_SUCCESS
chr20	61162118	61162220	+	406923	MIR133A2	21	5.72323521E-2	DAVIES_SUCCESS
chr20	61273796	61303647	+	28231	SLCO4A1	84	5.58567884E-2	DAVIES_SUCCESS
chr20	61294378	61297973	-	100127888	LOC100127888	69	9.98217006E-2	DAVIES_SUCCESS
chr20	61340188	61394123	+	4923	NTSR1	151	1.54181231E-5	DAVIES_SUCCESS
chr20	61405472	61408208	-	100652730	LINC00659	70	7.20552562E-8	DAVIES_SUCCESS
chr20	61427804	61431945	+	55257	MRGBP	61	3.96077748E-9	DAVIES_SUCCESS
chr20	61431978	61436939	-	101409261	OGFR-AS1	63	2.36389031E-9	DAVIES_SUCCESS
chr20	61436176	61445352	+	11054	OGFR	60	5.49768286E-9	DAVIES_SUCCESS
chr20	61448413	61472511	+	1299	COL9A3	78	1.39555034E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr20	61472466	61493115	-	10732	TCFL5	86	2.59792188E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr20	61476475	61477543	+	100132911	DPH3P1	64	6.51700915E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr20	61509089	61569304	-	11083	DIDO1	120	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	61569440	61579827	+	54994	GID8	85	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	61583998	61599949	+	63910	SLC17A9	66	1.36113343E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr20	61637330	61638387	-	128408	BHLHE23	67	1.9299129E-2	DAVIES_SUCCESS
chr20	61640734	61716423	+	63930	LOC63930	152	5.89345774E-3	DAVIES_SUCCESS
chr20	61665568	61668380	-	100144596	LINC00029	76	5.29064182E-3	DAVIES_SUCCESS
chr20	61669362	61685215	+	100144597	LOC100144597	85	5.24296637E-3	DAVIES_SUCCESS
chr20	61726844	61733671	-	768097	HAR1B	106	1.03911806E-2	DAVIES_SUCCESS
chr20	61732643	61735737	+	768096	HAR1A	104	1.15919299E-2	DAVIES_SUCCESS
chr20	61809851	61809938	+	406909	MIR124-3	53	1.93301168E-1	DAVIES_SUCCESS
chr20	61826781	61847538	-	54915	YTHDF1	63	3.91120182E-1	DAVIES_SUCCESS
chr20	61867275	61871854	+	79444	BIRC7	52	4.20174615E-1	DAVIES_SUCCESS
chr20	61870130	61870194	+	100423014	MIR3196	50	4.26096419E-1	DAVIES_SUCCESS
chr20	61872135	61885892	-	128414	NKAIN4	45	3.43974607E-1	DAVIES_SUCCESS
chr20	61885329	61892967	+	100192386	FLJ16779	38	3.14947938E-1	DAVIES_SUCCESS
chr20	61904164	61921142	+	55738	ARFGAP1	47	3.68251894E-1	DAVIES_SUCCESS
chr20	61918159	61918218	+	100422945	MIR4326	36	4.05963059E-1	DAVIES_SUCCESS
chr20	61924537	61962285	+	57642	COL20A1	46	4.42649854E-1	DAVIES_SUCCESS
chr20	61974661	62009489	-	1137	CHRNA4	57	1.1449037E-1	DAVIES_SUCCESS
chr20	62037541	62103993	-	3785	KCNQ2	68	1.15096958E-2	DAVIES_SUCCESS
chr20	62119364	62130668	-	1917	EEF1A2	45	4.9539298E-4	DAVIES_SUCCESS
chr20	62152132	62153524	+	79144	PPDPF	40	3.62225605E-5	DAVIES_SUCCESS
chr20	62159775	62168723	-	5753	PTK6	47	2.84267771E-6	DAVIES_SUCCESS
chr20	62172162	62178857	-	6725	SRMS	65	1.81309181E-7	DAVIES_SUCCESS
chr20	62184372	62188035	+	79025	C20orf195	65	1.65444938E-7	DAVIES_SUCCESS
chr20	62189438	62205592	-	85441	HELZ2	65	6.88595863E-8	DAVIES_SUCCESS
chr20	62218954	62258381	-	26205	GMEB2	92	1.45615784E-8	DAVIES_SUCCESS
chr20	62271057	62284963	-	50861	STMN3	74	2.8251866E-8	DAVIES_SUCCESS
chr20	62289162	62330051	+	100533107	RTEL1-TNFRSF6B	80	2.10260698E-11	DAVIES_SUCCESS
chr20	62327130	62330051	+	8771	TNFRSF6B	67	8.13484169E-10	DAVIES_SUCCESS
chr20	62329994	62339365	-	10139	ARFRP1	83	7.51456231E-10	DAVIES_SUCCESS
chr20	62338793	62370460	+	84619	ZGPAT	111	1.31233668E-9	DAVIES_SUCCESS
chr20	62367052	62370460	+	54923	LIME1	79	7.61957164E-11	DAVIES_SUCCESS
chr20	62371210	62375403	+	56731	SLC2A4RG	81	1.38939305E-10	DAVIES_SUCCESS
chr20	62375020	62462597	-	140685	ZBTB46	120	8.25969382E-9	DAVIES_SUCCESS
chr20	62492565	62494341	+	140701	ABHD16B	48	1.10987977E-4	DAVIES_SUCCESS
chr20	62496580	62522898	+	7165	TPD52L2	59	5.23250259E-5	DAVIES_SUCCESS
chr20	62526454	62567384	+	80331	DNAJC5	52	4.4074104E-5	DAVIES_SUCCESS
chr20	62550777	62551006	+	100126329	MIR941-1	40	1.58203278E-4	DAVIES_SUCCESS
chr20	62551084	62551313	+	100126352	MIR941-3	40	1.58203278E-4	DAVIES_SUCCESS
chr20	62571181	62587800	-	54963	UCKL1	45	1.1155263E-4	DAVIES_SUCCESS
chr20	62572817	62572897	-	100302137	MIR1914	40	1.86406635E-4	DAVIES_SUCCESS
chr20	62573983	62574079	-	693232	MIR647	40	1.86406635E-4	DAVIES_SUCCESS
chr20	62584736	62588338	+	100113386	UCKL1-AS1	39	2.36135688E-3	DAVIES_SUCCESS
chr20	62588056	62601223	-	57473	ZNF512B	46	9.32353637E-3	DAVIES_SUCCESS
chr20	62605465	62611362	-	140700	SAMD10	40	3.01060436E-2	DAVIES_SUCCESS
chr20	62612430	62664453	+	24148	PRPF6	58	1.20027249E-2	DAVIES_SUCCESS
chr20	62665696	62671315	+	284739	LINC00176	42	1.47859183E-2	DAVIES_SUCCESS
chr20	62679078	62680979	-	54345	SOX18	44	7.82373264E-3	DAVIES_SUCCESS
chr20	62688174	62703700	+	6919	TCEA2	56	1.32678761E-3	DAVIES_SUCCESS
chr20	62704534	62711324	-	10287	RGS19	48	4.53769794E-4	DAVIES_SUCCESS
chr20	62711470	62731996	+	4987	OPRL1	51	3.62655479E-4	DAVIES_SUCCESS
chr20	62714732	62715712	-	198437	C20orf201	42	4.19001273E-4	DAVIES_SUCCESS
chr20	62737182	62738184	-	2832	NPBWR2	43	1.48482565E-4	DAVIES_SUCCESS
chr20	62783143	62873606	+	4661	MYT1	128	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr20	62887047	62907579	+	55251	PCMTD2	62	5.03225239E-11	DAVIES_SUCCESS
chr20	62921737	62934707	+	140849	LINC00266-1	31	2.27699381E-7	DAVIES_SUCCESS
chr21	14778704	14778781	-	100423018	MIR3156-3	5	4.31759055E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr21	15215453	15220685	-	54094	C21orf15	12	2.05985197E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr21	15316095	15352765	-	391267	ANKRD20A11P	18	5.34919902E-1	DAVIES_SUCCESS
chr21	15481134	15583212	-	149998	LIPI	187	3.16131018E-1	DAVIES_SUCCESS
chr21	15588465	15600693	+	54033	RBM11	153	5.61623843E-1	DAVIES_SUCCESS
chr21	15646119	15710337	+	150000	ABCC13	267	6.58593944E-1	DAVIES_SUCCESS
chr21	15743436	15755509	-	6782	HSPA13	113	6.34685561E-1	DAVIES_SUCCESS
chr21	15857548	15955723	-	64092	SAMSN1	191	1.39046201E-1	DAVIES_SUCCESS
chr21	15954522	15970624	+	100874190	SAMSN1-AS1	97	7.54505802E-2	DAVIES_SUCCESS
chr21	15964483	16015428	-	388813	LOC388813	138	2.73813736E-1	DAVIES_SUCCESS
chr21	16333555	16438231	-	8204	NRIP1	138	3.31922545E-1	DAVIES_SUCCESS
chr21	17102495	17252377	+	29761	USP25	104	2.70490244E-3	DAVIES_SUCCESS
chr21	17442841	17982094	+	388815	LINC00478	394	4.28258331E-8	DAVIES_SUCCESS
chr21	17911408	17911489	+	407055	MIR99A	13	2.33502281E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr21	17912147	17912231	+	406885	MIRLET7C	14	1.88819719E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr21	17962556	17962645	+	406912	MIR125B2	30	7.74553058E-4	DAVIES_SUCCESS
chr21	18811207	18821503	+	100505929	C21orf37	85	1.44719753E-1	DAVIES_SUCCESS
chr21	18885223	18965897	+	1525	CXADR	103	1.95808652E-1	DAVIES_SUCCESS
chr21	18965967	18985268	-	10950	BTG3	80	1.46917564E-1	DAVIES_SUCCESS
chr21	19149720	19164826	-	246312	C21orf91-OT1	63	5.83777671E-2	DAVIES_SUCCESS
chr21	19161283	19191703	-	54149	C21orf91	85	1.77751942E-1	DAVIES_SUCCESS
chr21	19207988	19257925	-	54075	CHODL-AS1	98	3.22398928E-1	DAVIES_SUCCESS
chr21	19273579	19639687	+	140578	CHODL	463	2.93052541E-1	DAVIES_SUCCESS
chr21	19641432	19775970	-	5651	TMPRSS15	202	4.81556846E-2	DAVIES_SUCCESS
chr21	22114912	22175426	-	387486	LINC00320	173	3.75300149E-1	DAVIES_SUCCESS
chr21	22370632	22912517	+	4685	NCAM2	557	3.94929203E-2	DAVIES_SUCCESS
chr21	22657821	22658102	+	100873771	RNU6-67P	95	6.20815882E-2	DAVIES_SUCCESS
chr21	23095612	23109639	-	378828	LINC00317	147	6.66899565E-1	DAVIES_SUCCESS
chr21	23470935	23488847	+	54143	LINC00308	51	4.50812277E-1	DAVIES_SUCCESS
chr21	24733425	24757156	-	266917	D21S2088E	103	9.27857163E-1	DAVIES_SUCCESS
chr21	26212863	26430056	+	339622	LOC339622	203	6.48055261E-2	DAVIES_SUCCESS
chr21	26758132	26804013	-	54072	LINC00158	87	2.25911563E-4	DAVIES_SUCCESS
chr21	26934456	26947480	+	114614	MIR155HG	74	9.25083738E-2	DAVIES_SUCCESS
chr21	26946291	26946356	+	406947	MIR155	69	8.66627032E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr21	26955086	26955536	-	282566	LINC00515	76	8.46757992E-2	DAVIES_SUCCESS
chr21	26957967	26979801	-	54148	MRPL39	96	8.76513127E-2	DAVIES_SUCCESS
chr21	27011593	27089874	+	58494	JAM2	122	2.66783282E-2	DAVIES_SUCCESS
chr21	27096790	27107965	-	522	ATP5J	52	6.15878879E-3	DAVIES_SUCCESS
chr21	27107257	27144771	+	2551	GABPA	73	8.5886724E-4	DAVIES_SUCCESS
chr21	27252860	27543446	-	351	APP	330	7.00783875E-12	DAVIES_SUCCESS
chr21	27838527	27945581	-	116159	CYYR1	184	2.15280206E-1	DAVIES_SUCCESS
chr21	28208605	28217728	-	9510	ADAMTS1	142	1.70121626E-8	DAVIES_SUCCESS
chr21	28290230	28339439	-	11096	ADAMTS5	163	2.69482214E-11	DAVIES_SUCCESS
chr21	28326279	28326362	+	100616243	MIR4759	108	2.20423679E-12	DAVIES_SUCCESS
chr21	29094697	29123552	+	54088	LINC00113	131	3.9695458E-2	DAVIES_SUCCESS
chr21	29385681	29395528	+	246705	LINC00314	93	7.70864628E-2	DAVIES_SUCCESS
chr21	29911639	29912677	+	118421	LINC00161	99	4.91286494E-4	DAVIES_SUCCESS
chr21	30244512	30257695	-	29104	N6AMT1	130	7.52668065E-5	DAVIES_SUCCESS
chr21	30300465	30365277	-	26046	LTN1	135	7.28030202E-6	DAVIES_SUCCESS
chr21	30378079	30391685	-	10069	RWDD2B	46	2.85309806E-6	DAVIES_SUCCESS
chr21	30396937	30426807	+	10600	USP16	63	5.017462E-10	DAVIES_SUCCESS
chr21	30428647	30446010	-	10694	CCT8	57	3.16220605E-10	DAVIES_SUCCESS
chr21	30449811	30548202	+	56911	MAP3K7CL	161	1.3418977E-10	DAVIES_SUCCESS
chr21	30565800	30660526	+	193629	LINC00189	128	5.99693679E-8	DAVIES_SUCCESS
chr21	30671219	30734217	+	571	BACH1	50	2.74747045E-3	DAVIES_SUCCESS
chr21	30909253	31312282	-	2897	GRIK1	404	2.54190525E-1	DAVIES_SUCCESS
chr21	30968359	31003067	+	100379661	GRIK1-AS2	114	2.12494274E-1	DAVIES_SUCCESS
chr21	31120493	31136325	+	642976	GRIK1-AS1	68	1.60025507E-1	DAVIES_SUCCESS
chr21	31538240	31538971	-	26285	CLDN17	53	3.45030967E-1	DAVIES_SUCCESS
chr21	31581468	31584101	-	266919	LINC00307	125	1.74185094E-1	DAVIES_SUCCESS
chr21	31586323	31588469	-	9073	CLDN8	128	1.6346503E-1	DAVIES_SUCCESS
chr21	31653626	31655276	-	643803	KRTAP24-1	158	1.81565523E-1	DAVIES_SUCCESS
chr21	31661462	31661832	-	100131902	KRTAP25-1	157	1.89712319E-1	DAVIES_SUCCESS
chr21	31691449	31692607	-	388818	KRTAP26-1	128	1.53015788E-1	DAVIES_SUCCESS
chr21	31709330	31710012	-	643812	KRTAP27-1	122	1.84426654E-1	DAVIES_SUCCESS
chr21	31720716	31720924	-	337963	KRTAP23-1	120	1.93267901E-1	DAVIES_SUCCESS
chr21	31743708	31744557	-	337959	KRTAP13-2	97	2.0269849E-1	DAVIES_SUCCESS
chr21	31747611	31747696	-	100422891	MIR4327	97	1.87362141E-1	DAVIES_SUCCESS
chr21	31768391	31769138	+	140258	KRTAP13-1	89	1.27199551E-1	DAVIES_SUCCESS
chr21	31797710	31798230	-	337960	KRTAP13-3	76	1.73839483E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
